transaction_id,customer_id,transaction_date,product_id,product_name,category,quantity,unit_price,total_amount,payment_method,status
TXN_001006,CUST_0345,2023-03-30,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Pending
TXN_001007,CUST_0042,2023-11-29,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Credit Card,Failed
TXN_001008,CUST_0345,2023-03-05,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Cash,Failed
TXN_001009,CUST_0199,2023-04-01,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Completed
TXN_001010,CUST_0190,2023-04-09,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Credit Card,Completed
TXN_001011,CUST_0389,2023-05-24,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,PayPal,Completed
TXN_001012,CUST_0418,2023-11-11,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Debit Card,Completed
TXN_001013,CUST_0496,2023-07-05,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Pending
TXN_001014,CUST_0108,2023-01-04,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Cash,Completed
TXN_001015,CUST_0292,2023-09-14,PROD_003,Coffee Maker,Home,2,79.99,159.98,Debit Card,Failed
TXN_001016,CUST_0338,2023-10-17,PROD_002,Running Shoes,Sports,3,129.99,389.97,Debit Card,Completed
TXN_001017,CUST_0066,2023-02-03,PROD_005,Yoga Mat,Sports,1,39.99,39.99,PayPal,Failed
TXN_001018,CUST_0452,2023-09-25,PROD_002,Running Shoes,Sports,3,129.99,389.97,PayPal,Completed
TXN_001019,CUST_0497,2023-12-21,PROD_001,Wireless Headphones,Electronics,5,99.99,499.95,PayPal,Failed
TXN_001020,CUST_0453,2023-08-21,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Cash,Failed
TXN_001021,CUST_0438,2023-06-15,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,
TXN_001022,CUST_0063,2023-12-15,PROD_003,Coffee Maker,Home,5,79.99,399.95,Cash,Pending
TXN_001023,CUST_0265,2023-01-23,PROD_003,Coffee Maker,Home,3,79.99,239.97,Debit Card,Completed
TXN_001024,CUST_0471,2023-08-04,PROD_003,Coffee Maker,Home,3,79.99,239.97,Cash,Pending
TXN_001025,CUST_0201,2023-04-10,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Credit Card,Failed
TXN_001026,CUST_0378,2023-04-26,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Cash,Completed
TXN_001027,CUST_0101,2023-03-26,PROD_002,Running Shoes,Sports,2,129.99,259.98,PayPal,Completed
TXN_001028,CUST_0015,2023-09-03,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Credit Card,Failed
TXN_001029,CUST_0431,2023-05-09,PROD_003,Coffee Maker,Home,1,79.99,79.99,Credit Card,Pending
TXN_001030,CUST_0491,2023-06-24,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Failed
TXN_001031,CUST_0484,2023-02-07,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Completed
TXN_001032,CUST_0297,2023-03-05,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Completed
TXN_001033,CUST_0161,2023-12-22,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Completed
TXN_001034,CUST_0029,2023-06-04,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Cash,Completed
TXN_001035,CUST_0347,2023-01-29,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Credit Card,Pending
TXN_001036,CUST_0206,2023-02-19,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Cash,Completed
TXN_001037,CUST_0404,2023-12-04,PROD_005,Yoga Mat,Sports,5,39.99,199.95,Credit Card,Pending
TXN_001038,CUST_0238,2023-08-08,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Credit Card,Pending
TXN_001039,CUST_0233,2023-09-22,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Debit Card,Completed
TXN_001040,CUST_0007,2023-11-01,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Debit Card,Failed
TXN_001041,CUST_0327,2023-09-18,PROD_002,Running Shoes,Sports,2,129.99,259.98,,Pending
TXN_001042,CUST_0372,2023-11-14,PROD_004,Smartphone Case,Electronics,4,24.99,99.96,Debit Card,Completed
TXN_001043,CUST_0409,2023-01-23,PROD_002,Running Shoes,Sports,1,129.99,129.99,Debit Card,Pending
TXN_001044,CUST_0224,2023-09-20,PROD_005,Yoga Mat,Sports,3,39.99,119.97,PayPal,Pending
TXN_001045,CUST_0454,2023-10-05,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Debit Card,Pending
TXN_001046,CUST_0309,2023-06-25,PROD_003,Coffee Maker,Home,2,79.99,159.98,PayPal,Completed
TXN_001047,CUST_0301,2023-12-03,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Credit Card,Completed
TXN_001048,CUST_0420,2023-10-14,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Cash,Pending
TXN_001049,CUST_0500,2023-04-13,PROD_002,Running Shoes,Sports,3,129.99,389.97,Debit Card,Completed
TXN_001050,CUST_0097,2023-12-08,PROD_003,Coffee Maker,Home,4,79.99,319.96,Cash,Failed
TXN_001051,CUST_0437,2023-10-24,PROD_003,Coffee Maker,Home,3,79.99,-239.97,PayPal,Failed
TXN_001052,CUST_0215,2023-06-18,PROD_003,Coffee Maker,Home,1,79.99,79.99,Credit Card,Pending
TXN_001053,CUST_0254,2023-04-23,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Debit Card,Failed
TXN_001054,CUST_0239,2023-11-16,PROD_002,Running Shoes,Sports,2,129.99,259.98,Debit Card,Pending
TXN_001055,CUST_0414,2023-07-12,PROD_003,Coffee Maker,Home,1,79.99,79.99,Cash,Completed
TXN_001056,CUST_0186,2023-01-06,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,PayPal,Completed
TXN_001057,CUST_0059,2023-03-14,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Completed
TXN_001058,CUST_0468,2023-07-04,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Credit Card,Completed
TXN_001059,CUST_0146,2023-03-31,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Failed
TXN_001060,CUST_0174,2023-10-11,PROD_002,Running Shoes,Sports,1,129.99,129.99,Debit Card,Completed
TXN_001061,CUST_0091,2023-05-15,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Credit Card,Failed
TXN_001062,CUST_0195,2023-12-02,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Completed
TXN_001063,CUST_0234,2023-05-03,PROD_003,Coffee Maker,Home,2,79.99,159.98,PayPal,Failed
TXN_001064,CUST_0482,2023-09-27,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Failed
TXN_001065,CUST_0061,2023-03-15,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Debit Card,Completed
TXN_001066,CUST_0194,2023-12-22,PROD_005,Yoga Mat,Sports,3,39.99,119.97,PayPal,Failed
TXN_001067,CUST_0501,2023-11-22,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Credit Card,Failed
TXN_001068,CUST_0097,2023-10-02,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Debit Card,Pending
TXN_001069,CUST_0028,2023-11-19,PROD_002,Running Shoes,Sports,3,129.99,389.97,Debit Card,Failed
TXN_001070,CUST_0454,2023-09-08,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Credit Card,Pending
TXN_001071,CUST_0034,2023-03-27,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Cash,Failed
TXN_001072,CUST_0192,2023-09-13,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Cash,Completed
TXN_001073,CUST_0365,2023-07-11,PROD_003,Coffee Maker,Home,3,79.99,239.97,Cash,Failed
TXN_001074,CUST_0243,2023-05-18,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Cash,Failed
TXN_001075,CUST_0333,2023-01-19,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Debit Card,Completed
TXN_001076,CUST_0442,2023-05-01,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Debit Card,Pending
TXN_001077,CUST_0456,2023-07-13,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Debit Card,Pending
TXN_001078,CUST_0282,2023-02-13,PROD_003,Coffee Maker,Home,1,79.99,79.99,Credit Card,Pending
TXN_001079,CUST_0266,2023-06-30,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Pending
TXN_001080,CUST_0319,2023-06-22,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Pending
TXN_001081,CUST_0210,2023-07-08,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,INVALID_METHOD,
TXN_001082,CUST_0196,2023-01-13,PROD_003,Coffee Maker,Home,1,79.99,79.99,Cash,Completed
TXN_001083,CUST_0331,2023-02-08,PROD_003,Coffee Maker,Home,2,79.99,159.98,Credit Card,Pending
TXN_001084,CUST_0263,2023-10-07,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Credit Card,Pending
TXN_001085,CUST_0051,2023-03-02,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Completed
TXN_001086,CUST_0103,2023-06-20,PROD_005,Yoga Mat,Sports,1,39.99,39.99,PayPal,Pending
TXN_001087,CUST_0382,2023-12-16,PROD_003,Coffee Maker,Home,3,79.99,239.97,Debit Card,Failed
TXN_001088,CUST_0071,2023-10-06,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Credit Card,Pending
TXN_001089,CUST_0422,2023-06-27,PROD_003,Coffee Maker,Home,2,79.99,159.98,Cash,Failed
TXN_001090,CUST_0242,2023-12-01,PROD_001,Wireless Headphones,Electronics,5,99.99,499.95,Debit Card,Pending
TXN_001091,CUST_0117,2023-04-18,PROD_002,Running Shoes,Sports,2,129.99,259.98,Debit Card,Failed
TXN_001092,CUST_0403,2023-10-10,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Pending
TXN_001093,CUST_0161,2023-04-07,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Completed
TXN_001094,CUST_0231,2023-10-13,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Completed
TXN_001095,CUST_0448,2023-03-07,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Credit Card,Pending
TXN_001096,CUST_0174,2023-04-26,PROD_003,Coffee Maker,Home,2,79.99,159.98,Cash,Failed
TXN_001097,CUST_0391,2023-12-20,PROD_004,Smartphone Case,Electronics,5,24.99,124.95,PayPal,Pending
TXN_001098,CUST_0012,2023-10-18,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Debit Card,Completed
TXN_001099,CUST_0291,2023-11-19,PROD_003,Coffee Maker,Home,5,79.99,399.95,Cash,Pending
TXN_001100,CUST_0486,2023-07-20,PROD_002,Running Shoes,Sports,1,129.99,129.99,Cash,Completed
TXN_001101,CUST_0056,2023-06-18,PROD_004,Smartphone Case,Electronics,3,72.21,216.63,PayPal,Completed
TXN_001102,CUST_0054,2023-12-12,PROD_002,Running Shoes,Sports,5,129.99,649.95,Debit Card,Completed
TXN_001103,CUST_0251,2023-01-14,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Debit Card,Completed
TXN_001104,CUST_0146,2023-04-16,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Failed
TXN_001105,CUST_0036,2023-08-21,PROD_005,Yoga Mat,Sports,1,39.99,39.99,PayPal,Failed
TXN_001106,CUST_0088,2023-06-17,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Completed
TXN_001107,CUST_0067,2023-10-02,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Failed
TXN_001108,CUST_0200,2023-04-16,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Debit Card,Pending
TXN_001109,CUST_0419,2023-12-30,PROD_004,Smartphone Case,Electronics,4,24.99,99.96,Debit Card,Failed
TXN_001110,CUST_0481,2023-06-08,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Debit Card,Failed
TXN_001111,CUST_0142,2023-04-14,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Pending
TXN_001112,CUST_0423,2023-07-24,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Debit Card,Failed
TXN_001113,CUST_0467,2023-10-19,PROD_003,Coffee Maker,Home,2,79.99,159.98,Cash,Pending
TXN_001114,CUST_0021,2023-02-16,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Pending
TXN_001115,CUST_0201,2023-11-10,PROD_003,Coffee Maker,Home,2,79.99,159.98,Cash,Completed
TXN_001116,CUST_0461,2023-11-13,PROD_002,Running Shoes,Sports,4,129.99,519.96,Cash,Pending
TXN_001117,CUST_0358,2023-10-19,PROD_002,Running Shoes,Sports,1,129.99,129.99,Cash,Failed
TXN_001118,CUST_0123,2023-03-22,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,PayPal,Failed
TXN_001119,CUST_0358,2023-04-22,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Failed
TXN_001120,CUST_0189,2023-02-09,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,PayPal,Pending
TXN_001121,CUST_0085,2023-05-10,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,,Pending
TXN_001122,CUST_0038,2023-11-24,PROD_001,Wireless Headphones,Electronics,4,99.99,399.96,Cash,Pending
TXN_001123,CUST_0439,2023-04-10,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Credit Card,Completed
TXN_001124,CUST_0059,2023-12-30,PROD_003,Coffee Maker,Home,2,79.99,159.98,PayPal,Failed
TXN_001125,CUST_0249,2023-08-25,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Failed
TXN_001126,CUST_0366,2023-08-13,PROD_002,Running Shoes,Sports,1,129.99,129.99,Cash,Pending
TXN_001127,CUST_0088,2023-01-10,PROD_002,Running Shoes,Sports,3,129.99,389.97,Credit Card,Completed
TXN_001128,CUST_0064,2023-10-01,PROD_003,Coffee Maker,Home,3,79.99,239.97,Cash,Completed
TXN_001129,CUST_0344,2023-01-06,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,PayPal,Completed
TXN_001130,CUST_0184,2023-04-02,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Failed
TXN_001131,CUST_0111,2023-08-15,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Credit Card,Failed
TXN_001132,CUST_0329,2023-12-06,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Cash,Failed
TXN_001133,CUST_0228,2023-01-27,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Completed
TXN_001134,CUST_0393,2023-04-14,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Completed
TXN_001135,CUST_0047,2023-01-09,PROD_002,Running Shoes,Sports,2,129.99,259.98,Credit Card,Completed
TXN_001136,CUST_0421,2023-04-09,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Completed
TXN_001137,CUST_0409,2023-12-07,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Debit Card,Completed
TXN_001138,CUST_0263,2023-02-25,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,PayPal,Failed
TXN_001139,CUST_0320,2023-04-17,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Pending
TXN_001140,CUST_0119,2023-04-20,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,PayPal,Pending
TXN_001141,CUST_0008,2023-07-25,PROD_002,Running Shoes,Sports,3,129.99,389.97,PayPal,
TXN_001142,CUST_0200,2023-04-19,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Debit Card,Completed
TXN_001143,CUST_0333,2023-11-16,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Completed
TXN_001144,CUST_0211,2023-06-04,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Completed
TXN_001145,CUST_0406,2023-10-19,PROD_005,Yoga Mat,Sports,1,39.99,39.99,PayPal,Completed
TXN_001146,CUST_0167,2023-11-20,PROD_005,Yoga Mat,Sports,4,39.99,159.96,Debit Card,Pending
TXN_001147,CUST_0326,2023-12-19,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Completed
TXN_001148,CUST_0010,2023-11-08,PROD_003,Coffee Maker,Home,5,79.99,399.95,Cash,Pending
TXN_001149,CUST_0328,2023-04-30,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Credit Card,Completed
TXN_001150,CUST_0316,2023-03-05,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Debit Card,Failed
TXN_001151,CUST_0388,2023-05-05,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Credit Card,Completed
TXN_001152,CUST_0192,2023-09-13,PROD_002,Running Shoes,Sports,2,129.99,259.98,Debit Card,Completed
TXN_001153,CUST_0105,2023-11-25,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Failed
TXN_001154,CUST_0485,2023-08-16,PROD_005,Yoga Mat,Sports,3,39.99,119.97,PayPal,Completed
TXN_001155,CUST_0163,2023-11-26,PROD_003,Coffee Maker,Home,1,79.99,79.99,Cash,Failed
TXN_001156,CUST_0385,2023-01-13,PROD_003,Coffee Maker,Home,1,79.99,79.99,PayPal,Pending
TXN_001157,CUST_0106,2023-10-04,PROD_002,Running Shoes,Sports,1,129.99,129.99,Debit Card,Failed
TXN_001158,CUST_0312,2023-07-15,PROD_002,Running Shoes,Sports,3,129.99,389.97,PayPal,Completed
TXN_001159,CUST_0323,2023-01-04,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Cash,Completed
TXN_001160,CUST_0027,2023-11-21,PROD_002,Running Shoes,Sports,2,129.99,259.98,Debit Card,Completed
TXN_001161,CUST_0089,2023-10-31,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Debit Card,Completed
TXN_001162,CUST_0041,2023-08-07,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Cash,Pending
TXN_001163,CUST_0370,2023-04-12,PROD_002,Running Shoes,Sports,1,129.99,129.99,Cash,Completed
TXN_001164,CUST_0128,2023-06-05,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Failed
TXN_001165,CUST_0140,2023-09-04,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Pending
TXN_001166,CUST_0086,2023-08-30,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Cash,Failed
TXN_001167,CUST_0377,2023-08-10,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Cash,Completed
TXN_001168,CUST_0219,2023-02-12,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Debit Card,Failed
TXN_001169,CUST_0132,2023-07-14,PROD_002,Running Shoes,Sports,2,129.99,259.98,PayPal,Pending
TXN_001170,CUST_0193,2023-10-15,PROD_003,Coffee Maker,Home,3,79.99,239.97,Cash,Completed
TXN_001171,CUST_0070,2023-08-29,PROD_003,Coffee Maker,Home,1,79.99,79.99,Debit Card,Completed
TXN_001172,CUST_0007,2023-09-14,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,PayPal,Pending
TXN_001173,CUST_0474,2023-08-01,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,PayPal,Pending
TXN_001174,CUST_0158,2023-11-25,PROD_004,Smartphone Case,Electronics,5,24.99,124.95,Credit Card,Pending
TXN_001175,CUST_0472,2023-03-05,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Debit Card,Completed
TXN_001176,CUST_0491,2023-05-11,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,PayPal,Failed
TXN_001177,CUST_0326,2023-12-19,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Credit Card,Failed
TXN_001178,CUST_0475,2023-08-06,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Debit Card,Completed
TXN_001179,CUST_0018,2023-07-05,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Credit Card,Failed
TXN_001180,CUST_0134,2023-11-06,PROD_002,Running Shoes,Sports,4,129.99,519.96,Debit Card,Pending
TXN_001181,CUST_0309,2023-10-24,PROD_002,Running Shoes,Sports,3,129.99,389.97,Debit Card,Completed
TXN_001182,CUST_0395,2023-02-17,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Cash,Pending
TXN_001183,CUST_0499,2023-02-11,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Debit Card,Pending
TXN_001184,CUST_0425,2023-08-07,PROD_002,Running Shoes,Sports,2,129.99,259.98,PayPal,Failed
TXN_001185,CUST_0338,2023-07-15,PROD_005,Yoga Mat,Sports,3,39.99,119.97,PayPal,Failed
TXN_001186,CUST_0386,2023-02-15,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Completed
TXN_001187,CUST_0384,2023-04-18,PROD_003,Coffee Maker,Home,3,79.99,239.97,Cash,Failed
TXN_001188,CUST_0004,2023-03-28,PROD_003,Coffee Maker,Home,2,79.99,159.98,Credit Card,Completed
TXN_001189,CUST_0397,2023-12-23,PROD_001,Wireless Headphones,Electronics,4,99.99,399.96,Cash,Failed
TXN_001190,CUST_0376,2023-08-09,PROD_003,Coffee Maker,Home,1,79.99,79.99,Debit Card,Pending
TXN_001191,CUST_0361,2023-03-10,PROD_002,Running Shoes,Sports,1,129.99,129.99,Cash,Completed
TXN_001192,CUST_0486,2023-02-26,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Debit Card,Completed
TXN_001193,CUST_0031,2023-04-04,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Pending
TXN_001194,CUST_0321,2023-11-16,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Debit Card,Completed
TXN_001195,CUST_0044,2023-07-13,PROD_003,Coffee Maker,Home,1,79.99,79.99,PayPal,Completed
TXN_001196,CUST_0016,2023-10-27,PROD_003,Coffee Maker,Home,1,79.99,79.99,Cash,Pending
TXN_001197,CUST_0005,2023-02-01,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Credit Card,Failed
TXN_001198,CUST_0405,2023-01-22,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Debit Card,Failed
TXN_001199,CUST_0193,2023-11-05,PROD_001,Wireless Headphones,Electronics,5,99.99,499.95,PayPal,Pending
TXN_001200,CUST_0388,2023-06-22,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Cash,Pending
TXN_001201,CUST_0350,2023-06-25,PROD_003,Coffee Maker,Home,2,197.48,-394.96,,
TXN_001202,CUST_0194,2023-11-09,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Pending
TXN_001203,CUST_0002,2023-08-22,PROD_001,Wireless Headphones,Electronics,3,99.99,299.97,Cash,Failed
TXN_001204,CUST_0014,2023-11-05,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Failed
TXN_001205,CUST_0189,2023-08-20,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Failed
TXN_001206,CUST_0339,2023-04-07,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Completed
TXN_001207,CUST_0448,2023-01-24,PROD_003,Coffee Maker,Home,3,79.99,239.97,PayPal,Failed
TXN_001208,CUST_0120,2023-11-07,PROD_004,Smartphone Case,Electronics,4,24.99,99.96,Cash,Failed
TXN_001209,CUST_0407,2023-02-11,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Pending
TXN_001210,CUST_0376,2023-07-17,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Debit Card,Failed
TXN_001211,CUST_0446,2023-09-24,PROD_002,Running Shoes,Sports,3,129.99,389.97,Credit Card,Completed
TXN_001212,CUST_0408,2023-02-14,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Cash,Completed
TXN_001213,CUST_0489,2023-03-01,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Debit Card,Completed
TXN_001214,CUST_0088,2023-12-04,PROD_002,Running Shoes,Sports,1,129.99,129.99,Credit Card,Pending
TXN_001215,CUST_0083,2023-06-17,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,PayPal,Completed
TXN_001216,CUST_0341,2023-09-01,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Failed
TXN_001217,CUST_0473,2023-10-01,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Completed
TXN_001218,CUST_0447,2023-04-25,PROD_003,Coffee Maker,Home,3,79.99,239.97,Credit Card,Failed
TXN_001219,CUST_0194,2023-07-15,PROD_003,Coffee Maker,Home,3,79.99,239.97,Cash,Completed
TXN_001220,CUST_0133,2023-03-01,PROD_002,Running Shoes,Sports,2,129.99,259.98,Credit Card,Completed
TXN_001221,CUST_0175,2023-10-31,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Credit Card,Failed
TXN_001222,CUST_0066,2023-06-10,PROD_003,Coffee Maker,Home,2,79.99,159.98,Credit Card,Pending
TXN_001223,CUST_0303,2023-10-02,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Cash,Pending
TXN_001224,CUST_0395,2023-07-06,PROD_003,Coffee Maker,Home,3,79.99,239.97,Debit Card,Failed
TXN_001225,CUST_0303,2023-04-24,PROD_005,Yoga Mat,Sports,1,39.99,39.99,Cash,Completed
TXN_001226,CUST_0437,2023-08-24,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Debit Card,Pending
TXN_001227,CUST_0256,2023-12-15,PROD_002,Running Shoes,Sports,4,129.99,519.96,Debit Card,Failed
TXN_001228,CUST_0075,2023-12-07,PROD_003,Coffee Maker,Home,1,79.99,79.99,PayPal,Pending
TXN_001229,CUST_0353,2023-03-05,PROD_005,Yoga Mat,Sports,2,39.99,79.98,Cash,Failed
TXN_001230,CUST_0254,2023-05-30,PROD_002,Running Shoes,Sports,3,129.99,389.97,Cash,Completed
TXN_001231,CUST_0079,2023-04-18,PROD_003,Coffee Maker,Home,3,79.99,239.97,Debit Card,Failed
TXN_001232,CUST_0473,2023-04-02,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Pending
TXN_001233,CUST_0012,2023-10-08,PROD_002,Running Shoes,Sports,2,129.99,259.98,PayPal,Pending
TXN_001234,CUST_0179,2023-07-20,PROD_004,Smartphone Case,Electronics,2,24.99,49.98,Credit Card,Failed
TXN_001235,CUST_0145,2023-12-23,PROD_003,Coffee Maker,Home,2,79.99,159.98,Cash,Completed
TXN_001236,CUST_0166,2023-10-25,PROD_002,Running Shoes,Sports,1,129.99,129.99,PayPal,Pending
TXN_001237,CUST_0296,2023-03-12,PROD_002,Running Shoes,Sports,2,129.99,259.98,Cash,Pending
TXN_001238,CUST_0108,2023-04-22,PROD_002,Running Shoes,Sports,3,129.99,389.97,Debit Card,Failed
TXN_001239,CUST_0186,2023-10-22,PROD_001,Wireless Headphones,Electronics,1,99.99,99.99,Debit Card,Pending
TXN_001240,CUST_0348,2023-03-28,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,Credit Card,Pending
TXN_001241,CUST_0092,2023-01-27,PROD_004,Smartphone Case,Electronics,1,24.99,24.99,PayPal,Failed
TXN_001242,CUST_0497,2023-03-18,PROD_004,Smartphone Case,Electronics,3,24.99,74.97,Cash,Completed
TXN_001243,CUST_0061,2023-05-04,PROD_001,Wireless Headphones,Electronics,2,99.99,199.98,Cash,Pending
TXN_001244,CUST_0489,2023-03-30,PROD_005,Yoga Mat,Sports,3,39.99,119.97,Cash,Failed
